id_orden,fecha,producto,categoria,precio_unitario,cantidad,canal,ciudad,metodo_pago,total_venta,fecha_str
1756,2024-05-11,Buzo hoodie,Ropa,0.0,3.0,WooCommerce,Ciudad de México,Tarjeta débito,149012.49,11/05/2024
1757,2024-07-07,Remera básica,Ropa,13960.13,5.0,Shopify,Lima,Tarjeta crédito,69800.65,07/07/2024
1758,2024-03-26,Gorra snapback,Accesorios,17547.86,2.0,MercadoLibre,Córdoba,Tarjeta crédito,35095.72,26/03/2024
1759,2024-11-06,Vestido floral,Ropa,40406.97,5.0,Shopify,Córdoba,Tarjeta crédito,202034.85,06/11/2024
1760,2024-11-06,Buzo hoodie,Ropa,58520.38,2.0,Shopify,Bogotá,Transferencia,117040.76,06/11/2024
1761,2024-02-28,Vestido floral,Ropa,38759.59,3.0,MercadoLibre,Buenos Aires,Tarjeta crédito,116278.76999999999,28/02/2024
1762,2024-03-24,Campera impermeable,Ropa,69625.3,3.0,Shopify,Mendoza,Tarjeta crédito,208875.90000000002,24/03/2024
1763,2024-06-08,Campera impermeable,Ropa,78611.91,5.0,MercadoLibre,Rosario,Tarjeta crédito,393059.55000000005,08/06/2024
1764,2024-02-25,Short deportivo,Ropa,24168.45,5.0,Shopify,Santiago,Tarjeta crédito,120842.25,25/02/2024
1765,2024-10-23,Cinturón cuero,Accesorios,23709.16,2.0,Shopify,Ciudad de México,Tarjeta crédito,47418.32,23/10/2024
1766,2024-01-14,Zapatillas running,Calzado,93049.34,4.0,Tiendanube,Córdoba,Tarjeta crédito,372197.36,14/01/2024
1767,2024-06-08,Remera básica,Ropa,14077.98,2.0,MercadoLibre,Ciudad de México,Tarjeta crédito,28155.96,08/06/2024
1768,2024-10-21,Jean slim,Ropa,46299.91,5.0,MercadoLibre,Lima,Tarjeta débito,231499.55000000002,21/10/2024
1769,2024-12-12,Gorra snapback,Accesorios,19182.78,5.0,Shopify,Ciudad de México,Tarjeta débito,95913.9,12/12/2024
1770,2024-07-11,Cinturón cuero,Accesorios,26506.66,1.0,Shopify,Santiago,Tarjeta crédito,26506.66,11/07/2024
1771,2024-07-22,Jean slim,Ropa,45700.68,5.0,WooCommerce,Mendoza,Tarjeta crédito,228503.4,22/07/2024
1772,2024-04-11,Short deportivo,Ropa,20367.03,1.0,Shopify,Madrid,Tarjeta crédito,20367.03,11/04/2024
1773,2024-02-08,Buzo hoodie,Ropa,56499.01,4.0,MercadoLibre,Ciudad de México,Tarjeta débito,225996.04,08/02/2024
1774,2024-10-30,Jean slim,Ropa,49296.2,2.0,MercadoLibre,Mar del Plata,Tarjeta crédito,98592.4,30/10/2024
1775,2024-12-19,Medias pack x3,Accesorios,7477.95,2.0,Tiendanube,Córdoba,Transferencia,14955.9,19/12/2024
1776,2024-11-17,Campera impermeable,Ropa,77820.07,1.0,MercadoLibre,Bogotá,Transferencia,77820.07,17/11/2024
1777,2024-05-04,campera Impermeable,Ropa,55190.05,2.0,WooCommerce,Rosario,Tarjeta débito,110380.1,04/05/2024
1778,2024-02-22,Vestido floral,Ropa,37524.25,5.0,WooCommerce,Córdoba,Tarjeta débito,187621.25,22/02/2024
1779,2024-12-22,Medias pack x3,Accesorios,7359.32,3.0,Shopify,Bogotá,Transferencia,22077.96,22/12/2024
1780,2024-06-03,Gorra snapback,Accesorios,19084.22,1.0,WooCommerce,Mendoza,Tarjeta débito,19084.22,03/06/2024
1781,2024-12-16,Campera impermeable,Ropa,72061.3,2.0,MercadoLibre,Buenos Aires,Tarjeta crédito,144122.6,16/12/2024
1782,2024-11-03,Zapatillas running,Calzado,87234.5,1.0,Shopify,Lima,Transferencia,87234.5,03/11/2024
1783,2024-03-02,Buzo hoodie,Ropa,58127.09,1.0,MercadoLibre,Mar del Plata,Tarjeta crédito,58127.09,02/03/2024
1784,2024-10-16,Jean slim,Ropa,48087.28,3.0,Tiendanube,Buenos Aires,Tarjeta débito,144261.84,16/10/2024
1785,2024-01-22,Jean slim,Ropa,46145.87,5.0,Tiendanube,Mar del Plata,Tarjeta débito,230729.35,22/01/2024
1786,2024-06-26,Gorra snapback,Accesorios,17136.83,1.0,MercadoLibre,Madrid,,17136.83,26/06/2024
1787,2024-09-29,Campera impermeable,Ropa,72761.84,2.0,Shopify,Ciudad de México,Efectivo,145523.68,29/09/2024
1788,2024-08-07,Buzo hoodie,Ropa,59935.7,4.0,MercadoLibre,Buenos Aires,Tarjeta débito,239742.8,07/08/2024
1789,2024-12-04,Short deportivo,Ropa,20696.56,1.0,MercadoLibre,Lima,Tarjeta crédito,20696.56,04/12/2024
1790,2024-07-08,Gorra snapback,Accesorios,16535.76,1.0,Tiendanube,Córdoba,Tarjeta crédito,16535.76,08/07/2024
1791,2024-02-05,Remera básica,Ropa,14812.26,3.0,MercadoLibre,Lima,Tarjeta crédito,44436.78,05/02/2024
1792,2024-09-16,Jean slim,Ropa,46160.05,5.0,Shopify,Madrid,Transferencia,230800.25,16/09/2024
1793,2024-11-27,Zapatillas running,Calzado,86585.9,4.0,MercadoLibre,Mendoza,Tarjeta débito,346343.6,27/11/2024
1794,2024-06-23,Campera impermeable,Ropa,65200.58,2.0,Shopify,Santiago,Tarjeta crédito,130401.16,23/06/2024
1795,2024-01-07,Zapatillas running,Calzado,88528.79,4.0,Shopify,Córdoba,Tarjeta débito,354115.16,07/01/2024
1796,2024-08-03,Zapatillas running,Calzado,92150.1,2.0,WooCommerce,Buenos Aires,Tarjeta débito,184300.2,03/08/2024
1797,2024-09-07,Buzo hoodie,Ropa,50366.5,5.0,MercadoLibre,Córdoba,Tarjeta crédito,251832.5,07/09/2024
1798,2024-02-24,Zapatillas running,Calzado,83000.88,2.0,MercadoLibre,Santiago,Tarjeta crédito,166001.76,24/02/2024
1799,2024-08-09,Vestido floral,Ropa,39841.78,3.0,WooCommerce,Córdoba,Tarjeta crédito,119525.34,09/08/2024
1800,2024-07-04,Gorra snapback,Accesorios,16669.97,3.0,MercadoLibre,Lima,Tarjeta crédito,50009.91,04/07/2024
1801,2024-11-21,Campera impermeable,Ropa,71333.37,3.0,Shopify,Santiago,Transferencia,214000.11,21/11/2024
1802,2024-08-23,Short deportivo,Ropa,22578.61,3.0,Shopify,Lima,Transferencia,67735.83,23/08/2024
1803,2024-12-28,Cinturón cuero,Accesorios,24290.61,4.0,Shopify,Buenos Aires,Efectivo,97162.44,28/12/2024
1804,2024-03-19,Vestido floral,Ropa,36021.89,5.0,WooCommerce,Madrid,Efectivo,180109.45,19/03/2024
1805,2024-08-10,Jean slim,Ropa,48581.18,-1.0,Shopify,Santiago,Tarjeta débito,97162.36,10/08/2024
1806,2024-03-31,Remera básica,Ropa,14390.77,2.0,MercadoLibre,Mar del Plata,Tarjeta crédito,28781.54,31/03/2024
1807,2024-09-24,Medias pack x3,Accesorios,8056.67,3.0,MercadoLibre,Ciudad de México,Tarjeta crédito,24170.010000000002,24/09/2024
1808,2024-11-29,Buzo hoodie,Ropa,52197.8,3.0,MercadoLibre,Rosario,Tarjeta crédito,156593.40000000002,29/11/2024
1809,2024-05-18,Cinturón cuero,Accesorios,26400.14,1.0,MercadoLibre,Bogotá,Transferencia,26400.14,18/05/2024
1810,2024-11-11,Medias pack x3,Accesorios,8457.68,5.0,Shopify,Santiago,Transferencia,42288.4,11/11/2024
1811,2024-10-02,,Ropa,15811.17,4.0,MercadoLibre,Mar del Plata,Tarjeta débito,63244.68,02/10/2024
1812,2024-09-04,Jean slim,Ropa,46433.32,2.0,Tiendanube,Mar del Plata,Transferencia,92866.64,04/09/2024
1813,2024-08-26,Jean slim,Ropa,42974.68,1.0,MercadoLibre,Mar del Plata,Tarjeta crédito,42974.68,26/08/2024
1814,2024-08-11,Remera básica,Ropa,16304.93,1.0,MercadoLibre,Madrid,Tarjeta crédito,16304.93,11/08/2024
1815,2024-10-30,Gorra snapback,Accesorios,18458.78,2.0,WooCommerce,Lima,Tarjeta débito,36917.56,30/10/2024
1816,2024-05-17,Short deportivo,Ropa,22608.9,4.0,Tiendanube,Bogotá,Tarjeta débito,90435.6,17/05/2024
1817,2024-06-14,Remera básica,Ropa,15238.06,1.0,Tiendanube,Córdoba,Tarjeta crédito,15238.06,14/06/2024
1818,2024-05-05,Campera impermeable,Ropa,66289.24,1.0,Tiendanube,Mar del Plata,Tarjeta crédito,66289.24,05/05/2024
1819,2024-02-14,Medias pack x3,Accesorios,7934.6,5.0,MercadoLibre,Lima,Transferencia,39673.0,14/02/2024
1820,2024-05-22,Remera básica,Ropa,15287.68,4.0,MercadoLibre,Lima,Transferencia,61150.72,22/05/2024
1821,2024-08-18,Zapatillas running,Calzado,78320.3,1.0,WooCommerce,Santiago,Tarjeta débito,78320.3,18/08/2024
1822,2024-05-04,Jean slim,Ropa,43042.17,4.0,Shopify,Rosario,Transferencia,172168.68,04/05/2024
1823,2024-08-25,Buzo hoodie,Ropa,59340.65,2.0,Tiendanube,Mar del Plata,Tarjeta crédito,118681.3,25/08/2024
1824,2024-10-18,Gorra snapback,Accesorios,16534.0,3.0,Tiendanube,Buenos Aires,Tarjeta crédito,49602.0,18/10/2024
1825,2024-11-08,Campera impermeable,Ropa,71917.13,1.0,Tiendanube,Ciudad de México,Tarjeta crédito,71917.13,08/11/2024
1826,2024-12-08,Zapatillas running,Calzado,82643.75,5.0,MercadoLibre,Mar del Plata,Tarjeta débito,413218.75,08/12/2024
1827,2024-07-13,Zapatillas running,Calzado,90751.37,2.0,MercadoLibre,Bogotá,Tarjeta crédito,181502.74,13/07/2024
1828,2024-06-21,Buzo hoodie,Ropa,53798.8,4.0,MercadoLibre,Lima,Tarjeta crédito,215195.2,21/06/2024
1829,2024-01-15,Jean slim,Ropa,44919.33,2.0,MercadoLibre,Lima,Tarjeta crédito,89838.66,15/01/2024
1830,2024-09-10,Gorra snapback,Accesorios,16279.05,1.0,Tiendanube,Córdoba,Transferencia,16279.05,10/09/2024
1831,2024-06-15,Remera básica,Ropa,13720.73,4.0,Tiendanube,Buenos Aires,Tarjeta débito,54882.92,15/06/2024
1832,2024-04-03,Buzo hoodie,Ropa,60051.39,3.0,WooCommerce,Rosario,Tarjeta débito,180154.16999999998,03/04/2024
1833,2024-09-06,Gorra snapback,Accesorios,16474.73,2.0,MercadoLibre,Madrid,Tarjeta débito,32949.46,06/09/2024
1834,2024-04-18,Campera impermeable,Ropa,74697.64,1.0,Shopify,Córdoba,Tarjeta crédito,74697.64,18/04/2024
1835,2024-06-30,Vestido floral,Ropa,37051.93,5.0,Tiendanube,Mar del Plata,Tarjeta crédito,185259.65,30/06/2024
1836,2024-05-12,Cinturón cuero,Accesorios,24067.92,,Tiendanube,Buenos Aires,Tarjeta débito,96271.68,12/05/2024
1837,2024-06-23,Short deportivo,Ropa,23796.53,2.0,Shopify,Mar del Plata,Tarjeta crédito,47593.06,23/06/2024
1838,2024-05-23,Zapatillas running,Calzado,90245.33,2.0,MercadoLibre,Ciudad de México,Transferencia,180490.66,23/05/2024
1839,2024-11-01,Vestido floral,Ropa,35566.53,3.0,Shopify,Ciudad de México,Tarjeta débito,106699.59,01/11/2024
1840,2024-12-25,Cinturón cuero,Accesorios,22550.7,3.0,MercadoLibre,Lima,Tarjeta crédito,67652.1,25/12/2024
1841,2024-05-21,Buzo hoodie,Ropa,51465.45,5.0,MercadoLibre,Ciudad de México,Tarjeta crédito,257327.25,21/05/2024
1842,2024-10-11,Jean slim,Ropa,45605.64,5.0,WooCommerce,Lima,Tarjeta crédito,228028.2,11/10/2024
1843,2024-01-06,Short deportivo,Ropa,22469.28,1.0,WooCommerce,Rosario,Tarjeta débito,22469.28,06/01/2024
1844,2024-09-21,Buzo hoodie,Ropa,49845.96,1.0,Tiendanube,Bogotá,Tarjeta crédito,49845.96,21/09/2024
1845,2024-04-07,Buzo hoodie,Ropa,60235.07,5.0,Shopify,Ciudad de México,,301175.35,07/04/2024
1846,2024-02-13,Short deportivo,Ropa,24172.45,5.0,WooCommerce,Córdoba,Tarjeta crédito,120862.25,13/02/2024
1847,2024-05-03,Short deportivo,Ropa,21929.21,4.0,Shopify,Córdoba,Transferencia,87716.84,03/05/2024
1848,2024-07-27,Buzo hoodie,Ropa,56254.05,-1.0,MercadoLibre,,Efectivo,168762.15000000002,27/07/2024
1849,2024-09-07,Campera impermeable,Ropa,72669.35,1.0,Shopify,Rosario,Tarjeta crédito,72669.35,07/09/2024
1850,2024-10-11,Campera impermeable,Ropa,67080.79,3.0,MercadoLibre,Santiago,Tarjeta crédito,201242.37,11/10/2024
1851,2024-05-03,Short deportivo,Ropa,23063.47,3.0,Tiendanube,Santiago,Tarjeta crédito,69190.41,03/05/2024
1852,2024-12-19,Gorra snapback,Accesorios,19535.7,5.0,Tiendanube,Rosario,Tarjeta crédito,97678.5,fecha_invalida
1853,2024-08-31,Vestido floral,Ropa,35665.62,4.0,Tiendanube,Lima,Tarjeta crédito,142662.48,31/08/2024
1854,2024-11-26,Campera impermeable,Ropa,65225.6,2.0,Shopify,Buenos Aires,Tarjeta crédito,130451.2,26/11/2024
1855,2024-12-30,Zapatillas running,Calzado,76891.65,4.0,MercadoLibre,Córdoba,Tarjeta débito,307566.6,fecha_invalida
1856,2024-09-08,Campera impermeable,Ropa,72169.12,4.0,MercadoLibre,Rosario,Transferencia,288676.48,08/09/2024
1857,2024-08-17,Remera básica,Ropa,13957.04,3.0,MercadoLibre,Lima,Tarjeta débito,41871.12,17/08/2024
1858,2024-01-09,Gorra snapback,Accesorios,19320.75,4.0,MercadoLibre,Mar del Plata,Tarjeta crédito,77283.0,09/01/2024
1859,2024-02-17,Gorra snapback,Accesorios,16613.24,1.0,MercadoLibre,Rosario,Efectivo,16613.24,17/02/2024
1860,2024-05-30,Campera impermeable,Ropa,67924.19,3.0,Tiendanube,Córdoba,Tarjeta crédito,203772.57,30/05/2024
1861,2024-04-23,Vestido floral,Ropa,36689.3,1.0,Shopify,Ciudad de México,Tarjeta crédito,36689.3,23/04/2024
1862,2024-07-26,Remera básica,Ropa,14159.28,2.0,Tiendanube,Buenos Aires,Tarjeta débito,28318.56,26/07/2024
1863,2024-12-20,Cinturón cuero,Accesorios,26138.72,3.0,MercadoLibre,Buenos Aires,Efectivo,78416.16,20/12/2024
1864,2024-05-04,Cinturón cuero,Accesorios,27199.24,2.0,Shopify,Córdoba,Transferencia,54398.48,04/05/2024
1865,2024-06-05,Vestido floral,Ropa,36233.69,3.0,MercadoLibre,Ciudad de México,Tarjeta crédito,108701.07,05/06/2024
1866,2024-12-05,Remera básica,Ropa,14944.72,0.0,MercadoLibre,Mar del Plata,Tarjeta crédito,74723.59999999999,05/12/2024
1867,2024-10-24,Vestido floral,Ropa,41444.54,4.0,MercadoLibre,Lima,Tarjeta crédito,165778.16,24/10/2024
1868,2024-07-07,Zapatillas running,Calzado,82425.41,5.0,WooCommerce,Córdoba,Tarjeta crédito,412127.05000000005,07/07/2024
1869,2024-08-30,Zapatillas running,Calzado,85875.45,2.0,Tiendanube,Buenos Aires,Tarjeta crédito,171750.9,30/08/2024
1870,2024-10-10,Remera básica,Ropa,14382.96,4.0,WooCommerce,Lima,Tarjeta crédito,57531.84,10/10/2024
1871,2024-09-28,Campera impermeable,Ropa,75530.8,3.0,MercadoLibre,Buenos Aires,Tarjeta débito,226592.40000000002,28/09/2024
1872,2024-06-25,Vestido floral,Ropa,37968.09,4.0,Shopify,Rosario,Tarjeta crédito,151872.36,25/06/2024
1873,2024-08-05,Short deportivo,Ropa,22055.69,1.0,Shopify,Rosario,Tarjeta crédito,22055.69,05/08/2024
1874,2024-10-08,Campera impermeable,Ropa,70559.17,4.0,MercadoLibre,Buenos Aires,Tarjeta crédito,282236.68,08/10/2024
1875,2024-06-18,Jean slim,Ropa,42237.49,1.0,Tiendanube,Buenos Aires,Tarjeta débito,42237.49,18/06/2024
1876,2024-06-29,Medias pack x3,Accesorios,7476.74,4.0,Shopify,Santiago,Tarjeta crédito,29906.96,29/06/2024
1877,2024-12-25,Campera impermeable,Ropa,74693.63,1.0,MercadoLibre,Rosario,Tarjeta débito,74693.63,25/12/2024
1878,2024-08-20,Campera impermeable,Ropa,77577.33,2.0,WooCommerce,Rosario,Transferencia,155154.66,20/08/2024
1879,2024-05-18,Zapatillas running,Calzado,81278.41,5.0,Shopify,Ciudad de México,Tarjeta débito,406392.05000000005,18/05/2024
1880,2024-06-05,Vestido floral,Ropa,37185.48,3.0,Shopify,Mar del Plata,Tarjeta crédito,111556.44,05/06/2024
1881,2024-05-08,Zapatillas running,Calzado,86422.02,4.0,MercadoLibre,Rosario,Tarjeta débito,345688.08,08/05/2024
1882,2024-04-28,Medias pack x3,Accesorios,8426.32,5.0,MercadoLibre,Córdoba,Tarjeta crédito,42131.6,28/04/2024
1883,2024-03-02,Cinturón cuero,Accesorios,24057.93,3.0,MercadoLibre,Buenos Aires,Tarjeta crédito,72173.79000000001,02/03/2024
1884,2024-04-08,Gorra snapback,Accesorios,19058.76,3.0,MercadoLibre,Santiago,Tarjeta crédito,57176.28,08/04/2024
1885,2024-06-10,Buzo hoodie,Ropa,59991.38,1.0,MercadoLibre,Santiago,Tarjeta débito,59991.38,10/06/2024
1886,2024-03-02,Zapatillas running,Calzado,84793.14,2.0,WooCommerce,Ciudad de México,Efectivo,169586.28,02/03/2024
1887,2024-10-01,Medias pack x3,Accesorios,8612.57,2.0,Shopify,Lima,Transferencia,17225.14,01/10/2024
1888,2024-12-19,Gorra snapback,Accesorios,17725.45,5.0,MercadoLibre,Córdoba,Tarjeta crédito,88627.25,19/12/2024
1889,2024-04-04,Vestido floral,Ropa,39877.8,2.0,Shopify,Córdoba,Efectivo,79755.6,04/04/2024
1890,2024-04-08,Gorra snapback,Accesorios,19137.21,4.0,MercadoLibre,Ciudad de México,Tarjeta crédito,76548.84,08/04/2024
1891,2024-04-20,Jean slim,Ropa,46106.2,2.0,WooCommerce,Buenos Aires,Tarjeta crédito,92212.4,20/04/2024
1892,2024-09-04,Zapatillas running,Calzado,86824.03,5.0,MercadoLibre,Lima,Tarjeta crédito,434120.15,04/09/2024
1893,2024-05-21,Buzo hoodie,Ropa,54222.44,2.0,WooCommerce,Madrid,Tarjeta crédito,108444.88,21/05/2024
1894,2024-10-28,Buzo hoodie,Ropa,55738.56,4.0,MercadoLibre,Mendoza,Tarjeta débito,222954.24,28/10/2024
1895,2024-09-25,Zapatillas running,Calzado,82857.33,1.0,MercadoLibre,Ciudad de México,Tarjeta débito,82857.33,25/09/2024
1896,2024-11-01,Buzo hoodie,Ropa,56459.68,5.0,WooCommerce,Bogotá,Tarjeta débito,282298.4,01/11/2024
1897,2024-05-24,Jean slim,Ropa,41078.4,1.0,WooCommerce,Madrid,Efectivo,41078.4,24/05/2024
1898,2024-02-21,Remera básica,Ropa,14001.75,1.0,WooCommerce,Córdoba,Efectivo,14001.75,21/02/2024
1899,2024-04-09,Remera básica,Ropa,13601.28,1.0,Shopify,Mar del Plata,Tarjeta crédito,13601.28,09/04/2024
1900,2024-05-31,Short deportivo,Ropa,22049.97,3.0,WooCommerce,Lima,Tarjeta débito,66149.91,31/05/2024
1901,2024-04-26,Jean slim,Ropa,45781.82,3.0,WooCommerce,Ciudad de México,Transferencia,137345.46,26/04/2024
1902,2024-07-03,Jean slim,Ropa,43141.26,1.0,Shopify,Santiago,Tarjeta crédito,43141.26,03/07/2024
1903,2024-04-01,Zapatillas running,Calzado,90553.67,5.0,WooCommerce,Santiago,Tarjeta crédito,452768.35,01/04/2024
1904,2024-06-03,Medias pack x3,Accesorios,8232.16,4.0,MercadoLibre,Ciudad de México,Tarjeta débito,32928.64,03/06/2024
1905,2024-01-08,Medias pack x3,Accesorios,8744.23,4.0,WooCommerce,Ciudad de México,Tarjeta débito,34976.92,08/01/2024
1906,2024-12-28,Zapatillas running,Calzado,82488.31,2.0,MercadoLibre,Ciudad de México,Tarjeta débito,164976.62,28/12/2024
1907,2024-09-30,Jean slim,Ropa,40769.46,5.0,Tiendanube,Bogotá,Tarjeta débito,203847.3,30/09/2024
1908,2024-03-05,Vestido floral,Ropa,35567.27,3.0,Shopify,Mendoza,Tarjeta crédito,106701.81,05/03/2024
1909,2024-05-20,Campera impermeable,Ropa,69446.61,,Shopify,Santiago,Tarjeta crédito,69446.61,20/05/2024
1910,2024-01-24,Campera impermeable,Ropa,76188.91,2.0,MercadoLibre,Ciudad de México,Transferencia,152377.82,24/01/2024
1911,2024-01-28,Medias pack x3,Accesorios,7772.39,4.0,MercadoLibre,Mendoza,Transferencia,31089.56,28/01/2024
1912,2024-10-10,Cinturón cuero,Accesorios,22863.2,3.0,MercadoLibre,Lima,Tarjeta débito,68589.6,10/10/2024
1913,2024-05-29,Vestido floral,Ropa,39192.86,3.0,MercadoLibre,Lima,Tarjeta crédito,117578.58,29/05/2024
1914,2024-12-23,Medias pack x3,Accesorios,7795.14,1.0,Tiendanube,Lima,Efectivo,7795.14,23/12/2024
1915,2024-03-05,Campera impermeable,Ropa,76025.01,4.0,MercadoLibre,Madrid,Transferencia,304100.04,05/03/2024
1916,2024-11-22,Gorra snapback,Accesorios,16640.29,5.0,Tiendanube,Santiago,Transferencia,83201.45000000001,22/11/2024
1917,2024-09-08,Cinturón cuero,Accesorios,24092.95,3.0,Shopify,Mar del Plata,Efectivo,72278.85,08/09/2024
1918,2024-02-22,Remera básica,Ropa,13532.7,1.0,Shopify,Rosario,Tarjeta crédito,13532.7,22/02/2024
1919,2024-01-07,Medias pack x3,Accesorios,7726.19,5.0,Tiendanube,Rosario,Tarjeta débito,38630.95,07/01/2024
1920,2024-10-20,Remera básica,Ropa,14896.13,4.0,,Buenos Aires,Tarjeta débito,59584.52,20/10/2024
1921,2024-05-25,Vestido floral,Ropa,40243.82,3.0,Shopify,Lima,Tarjeta crédito,120731.45999999999,25/05/2024
1922,2024-08-28,Jean slim,Ropa,48588.7,5.0,MercadoLibre,Madrid,Tarjeta crédito,242943.5,28/08/2024
1923,2024-09-02,Gorra snapback,Accesorios,18221.91,5.0,MercadoLibre,Lima,Tarjeta crédito,91109.55,02/09/2024
1924,2024-08-13,Gorra snapback,Accesorios,17588.13,-1.0,Shopify,Santiago,Tarjeta crédito,87940.65000000001,13/08/2024
1925,2024-06-23,Gorra snapback,Accesorios,18366.49,3.0,WooCommerce,Bogotá,Efectivo,55099.47,23/06/2024
1926,2024-04-04,Jean slim,Ropa,45245.36,3.0,MercadoLibre,Rosario,Tarjeta crédito,135736.08000000002,04/04/2024
1927,2024-01-27,Medias pack x3,Accesorios,7364.67,2.0,WooCommerce,Córdoba,Transferencia,14729.34,27/01/2024
1928,2024-05-09,Zapatillas running,Calzado,81226.82,4.0,MercadoLibre,Buenos Aires,Tarjeta débito,324907.28,09/05/2024
1929,2024-09-01,Medias pack x3,Accesorios,8172.65,1.0,Tiendanube,Madrid,Tarjeta débito,8172.65,01/09/2024
1930,2024-02-28,,Ropa,40913.54,5.0,Shopify,Lima,Tarjeta crédito,204567.7,28/02/2024
1931,2024-02-03,Medias pack x3,Accesorios,8575.86,2.0,Shopify,Buenos Aires,Tarjeta débito,17151.72,03/02/2024
1932,2024-07-24,Remera básica,Ropa,13724.47,1.0,Shopify,Buenos Aires,Tarjeta crédito,13724.47,24/07/2024
1933,2024-09-08,Vestido floral,Ropa,0.0,2.0,Shopify,Madrid,Tarjeta crédito,81968.5,08/09/2024
1934,2024-02-07,Medias pack x3,Accesorios,7874.8,3.0,Tiendanube,Mendoza,Tarjeta débito,23624.4,07/02/2024
1935,2024-10-22,Short deportivo,Ropa,23127.29,5.0,MercadoLibre,Bogotá,Tarjeta débito,115636.45000000001,22/10/2024
1936,2024-11-18,Cinturón cuero,Accesorios,24088.92,1.0,WooCommerce,Santiago,Tarjeta crédito,24088.92,18/11/2024
1937,2024-12-17,Vestido floral,Ropa,36632.92,1.0,MercadoLibre,Mendoza,Tarjeta débito,36632.92,17/12/2024
1938,2024-01-28,Buzo hoodie,Ropa,51668.36,1.0,WooCommerce,Rosario,Tarjeta crédito,51668.36,28/01/2024
1939,2024-03-18,Campera impermeable,Ropa,76359.24,1.0,MercadoLibre,Santiago,Tarjeta débito,76359.24,18/03/2024
1940,2024-03-17,Campera impermeable,Ropa,71980.57,1.0,Shopify,Ciudad de México,Efectivo,71980.57,17/03/2024
1941,2024-10-15,Buzo hoodie,Ropa,60392.86,2.0,WooCommerce,Lima,Tarjeta crédito,120785.72,15/10/2024
1942,2024-06-04,Remera básica,Ropa,14763.71,5.0,MercadoLibre,Mendoza,Tarjeta crédito,73818.54999999999,04/06/2024
1943,2024-02-13,Cinturón cuero,Accesorios,23120.46,3.0,Tiendanube,Lima,Transferencia,69361.38,13/02/2024
1944,2024-05-07,Short deportivo,Ropa,20553.01,3.0,WooCommerce,Córdoba,Tarjeta crédito,61659.03,07/05/2024
1945,2024-03-01,Zapatillas running,Calzado,82056.87,3.0,Shopify,Rosario,Tarjeta crédito,246170.61,01/03/2024
1946,2024-10-12,Buzo hoodie,Ropa,53711.43,3.0,MercadoLibre,Madrid,Tarjeta débito,161134.29,12/10/2024
1947,2024-08-01,Jean slim,Ropa,45687.72,2.0,Tiendanube,Buenos Aires,Transferencia,91375.44,01/08/2024
1948,2024-11-06,Gorra snapback,Accesorios,17226.13,4.0,MercadoLibre,Mendoza,Transferencia,68904.52,06/11/2024
1949,2024-11-01,Gorra snapback,Accesorios,18517.2,5.0,MercadoLibre,Mendoza,Tarjeta débito,92586.0,01/11/2024
1950,2024-11-12,Zapatillas running,Calzado,91053.75,1.0,MercadoLibre,Rosario,Transferencia,91053.75,12/11/2024
1951,2024-04-25,Jean slim,Ropa,0.0,4.0,WooCommerce,Mar del Plata,,197566.36,25/04/2024
1952,2024-09-24,Buzo hoodie,Ropa,59528.07,3.0,Shopify,Buenos Aires,Tarjeta crédito,178584.21,24/09/2024
1953,2024-07-13,Campera impermeable,Ropa,68894.87,4.0,WooCommerce,Mendoza,Tarjeta débito,275579.48,13/07/2024
1954,2024-08-18,Jean slim,Ropa,48074.79,5.0,Shopify,Lima,Tarjeta débito,240373.95,18/08/2024
1955,2024-08-14,Zapatillas running,Calzado,0.0,1.0,WooCommerce,Bogotá,Tarjeta crédito,83347.78,14/08/2024
1956,2024-06-01,Jean slim,Ropa,48562.47,1.0,WooCommerce,Rosario,Tarjeta crédito,48562.47,01/06/2024
1957,2024-10-28,Medias pack x3,Accesorios,8668.86,5.0,MercadoLibre,Santiago,Transferencia,43344.3,28/10/2024
1958,2024-08-07,Remera básica,Ropa,13617.36,5.0,WooCommerce,Ciudad de México,Tarjeta crédito,68086.8,07/08/2024
